employee_id,avg_performance,avg_satisfaction,avg_productivity,total_promotions,months_observed,promotion_score,full_name,department,job_role,job_level,base_salary_annual
EMP001390,3.744444444444445,7.205555555555555,1.3723611111111111,0,36,72.16,Chelsea Smith,Store Operations,Sales Associate,Associate,20067.28
EMP006817,3.7352777777777777,7.2555555555555555,1.3675555555555556,0,36,72.16,Stacy Stein,Finance,Finance Assistant,Entry,24355.66
EMP006900,3.7363888888888885,7.2444444444444445,1.3683055555555557,0,36,72.15,Kimberly Ross,Finance,Senior Finance Specialist,Senior_Associate,24795.97
EMP006644,3.7594444444444446,7.125,1.3796666666666666,0,36,72.15,Tracy Mcguire,HR,HR Supervisor,Supervisor,58105.46
EMP000629,3.7277777777777774,7.286111111111111,1.3639999999999999,0,36,72.14,Jose Crawford,Store Operations,Cashier,Entry,22366.83
EMP005829,3.6875,7.497222222222222,1.3434722222222222,0,36,72.14,Darrell Ibarra,Meat/Fish & Bakery,Butcher,Associate,19403.09
EMP005201,3.7344444444444442,7.25,1.3673611111111112,0,36,72.14,Becky King,Fresh Produce,Produce Assistant,Entry,25044.9
EMP001322,3.7072222222222226,7.3916666666666675,1.3535277777777777,0,36,72.14,Pamela Weaver,Store Operations,Sales Associate,Associate,29914.54
EMP000333,3.737222222222222,7.23888888888889,1.3686111111111112,0,36,72.14,Douglas Gregory,Store Operations,Cashier,Entry,13286.36
EMP000869,3.6797222222222223,7.533333333333333,1.3399722222222221,0,36,72.14,Bryan Moore,Store Operations,Sales Associate,Associate,38341.43
EMP005092,3.718333333333333,7.333333333333333,1.3589444444444443,0,36,72.13,Robert Roberts,Fresh Produce,Produce Assistant,Entry,13516.46
EMP003904,3.7519444444444443,7.158333333333333,1.3758888888888887,0,36,72.13,Riley Clark,Logistics/Warehousing,Stock Clerk,Entry,9804.68
EMP004677,3.7519444444444443,7.158333333333333,1.3757777777777778,0,36,72.13,Laura Middleton,Fresh Produce,Produce Assistant,Entry,13483.18
EMP006592,3.7183333333333337,7.324999999999999,1.3589166666666666,0,36,72.11,Richard Potter,HR,HR Associate,Associate,31619.95
EMP004841,3.7680555555555557,7.066666666666666,1.3843333333333332,0,36,72.11,Patrick Garcia,Fresh Produce,Produce Assistant,Entry,18933.9
EMP006252,3.782222222222222,6.9944444444444445,1.3914166666666667,1,36,72.11,Charles Roberts,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,37609.66
EMP001759,3.7752777777777777,7.030555555555555,1.3877777777777778,0,36,72.11,Joseph Woodward,Store Operations,Cashier,Entry,13858.42
EMP007394,3.7216666666666662,7.305555555555555,1.3606388888888887,0,36,72.1,Thomas Reyes,Customer Service,Customer Service Assistant,Entry,16419.47
EMP002283,3.7091666666666665,7.3694444444444445,1.3547500000000001,0,36,72.1,Jennifer Williams,Store Operations,Cashier,Entry,26724.93
EMP001977,3.73,7.2555555555555555,1.365,0,36,72.08,Mark Taylor Jr.,Store Operations,Senior Sales Associate,Senior_Associate,38889.45
EMP002431,3.7083333333333335,7.361111111111111,1.3543888888888889,0,36,72.07,Jennifer Sullivan,Store Operations,Sales Associate,Associate,35235.31
EMP002566,3.671111111111111,7.550000000000001,1.3360833333333333,0,36,72.06,Shawn Luna,Store Operations,Cashier,Entry,24952.9
EMP005874,3.756666666666667,7.111111111111111,1.3783055555555555,0,36,72.06,Diana Myers,Meat/Fish & Bakery,Butcher,Associate,22775.57
EMP004727,3.638888888888889,7.716666666666667,1.319611111111111,0,36,72.06,Brandon Perkins,Fresh Produce,Produce Assistant,Entry,31150.02
EMP000577,3.7722222222222226,7.025,1.38625,0,36,72.05,Amy Kelley,Store Operations,Senior Sales Associate,Senior_Associate,22323.66
EMP000813,3.7247222222222223,7.272222222222222,1.3620277777777778,0,36,72.04,Holly Vega,Store Operations,Cashier,Entry,13947.98
EMP006254,3.7252777777777784,7.2666666666666675,1.3626666666666667,0,36,72.04,Jason Rodriguez,Meat/Fish & Bakery,Butcher,Associate,28216.97
EMP001603,3.726944444444444,7.258333333333334,1.3635833333333334,1,36,72.04,Maria Olson,Store Operations,Sales Associate,Associate,30719.88
EMP006810,3.6738888888888885,7.530555555555556,1.337,0,36,72.04,Jodi Jimenez,Finance,Finance Assistant,Entry,15098.81
EMP002678,3.726111111111111,7.26111111111111,1.362861111111111,0,36,72.04,Kelly Andersen,Store Operations,Senior Sales Associate,Senior_Associate,21522.83
EMP001338,3.6822222222222223,7.486111111111111,1.3411666666666668,0,36,72.03,David Reynolds,Store Operations,Sales Associate,Associate,36162.74
EMP000233,3.701666666666666,7.38611111111111,1.3507222222222222,0,36,72.03,Jessica Garcia,Store Operations,Cashier,Entry,16661.42
EMP000683,3.7291666666666665,7.23888888888889,1.364638888888889,0,36,72.02,Kyle Nguyen,Store Operations,Cashier,Entry,23708.88
EMP000261,3.710555555555555,7.336111111111112,1.355222222222222,0,36,72.02,Dr. Paul Morgan,Store Operations,Cashier,Entry,28150.07
EMP002724,3.748333333333333,7.144444444444444,1.3736111111111111,0,36,72.02,Traci Craig,Store Operations,Sales Associate,Associate,33495.95
EMP005980,3.7072222222222226,7.352777777777778,1.35375,0,36,72.02,Laura Atkins,Meat/Fish & Bakery,Butcher,Associate,34909.51
EMP001909,3.7677777777777774,7.036111111111111,1.3838333333333332,0,36,72.01,Dennis Blanchard,Store Operations,Cashier,Entry,15161.59
EMP002315,3.7580555555555555,7.088888888888889,1.3785555555555555,0,36,72.01,Joe Greene,Store Operations,Senior Sales Associate,Senior_Associate,49892.25
EMP003168,3.7249999999999996,7.2555555555555555,1.3621388888888888,0,36,72.0,Eric Hays,Logistics/Warehousing,Warehouse Worker,Associate,17558.83
EMP007324,3.713611111111111,7.311111111111111,1.3565555555555555,0,36,71.99,Jennifer Evans,Marketing,Marketing Associate,Associate,36434.4
EMP000290,3.641944444444444,7.680555555555555,1.3211388888888889,0,36,71.99,David Thompson,Store Operations,Sales Associate,Associate,21054.0
EMP003573,3.7036111111111114,7.3583333333333325,1.3521111111111113,0,36,71.99,Scott Lara,Logistics/Warehousing,Stock Clerk,Entry,30401.08
EMP005906,3.738611111111111,7.183333333333334,1.3690555555555557,0,36,71.99,Christopher George,Meat/Fish & Bakery,Food Prep Worker,Entry,16937.72
EMP007002,3.7588888888888885,7.072222222222222,1.3795,0,36,71.98,Nathan Dillon,IT,IT Associate,Associate,18144.76
EMP002547,3.733055555555555,7.208333333333333,1.3663055555555554,0,36,71.98,Jonathan Swanson,Store Operations,Sales Associate,Associate,17359.08
EMP002917,3.708888888888889,7.327777777777778,1.3544722222222223,0,36,71.97,Candice Ramirez,Store Operations,Cashier,Entry,29418.96
EMP004081,3.7224999999999997,7.2555555555555555,1.3614166666666667,0,36,71.97,Sandra Alvarez,Logistics/Warehousing,Warehouse Worker,Associate,39939.08
EMP002732,3.719722222222222,7.2666666666666675,1.360138888888889,0,36,71.96,Eric Fitzpatrick,Store Operations,Sales Associate,Associate,37054.29
EMP000100,3.6880555555555556,7.430555555555555,1.344111111111111,0,36,71.96,Stephanie Manning,Store Operations,Cashier,Entry,13847.35
EMP006629,3.7491666666666665,7.11388888888889,1.3745833333333333,0,36,71.95,Felicia Gordon,HR,HR Associate,Associate,34670.45
EMP003839,3.756666666666667,7.072222222222222,1.3786944444444444,0,36,71.95,Mary Peterson,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,49006.24
EMP005012,3.7266666666666666,7.230555555555556,1.3631111111111112,0,36,71.95,Samantha Walker,Fresh Produce,Produce Assistant,Entry,17439.62
EMP002813,3.6933333333333334,7.397222222222222,1.3465277777777778,0,36,71.94,Matthew Berg,Store Operations,Cashier,Entry,28666.0
EMP000145,3.700277777777778,7.366666666666666,1.3494722222222224,0,36,71.94,John Bishop,Store Operations,Senior Sales Associate,Senior_Associate,39272.61
EMP000867,3.776944444444444,6.963888888888889,1.388861111111111,0,36,71.94,Jason Herrera,Store Operations,Shift Supervisor,Supervisor,44794.32
EMP005390,3.697777777777778,7.375,1.349,0,36,71.94,Melissa Brown,Fresh Produce,Produce Assistant,Entry,30634.32
EMP004757,3.6991666666666663,7.36388888888889,1.349638888888889,0,36,71.93,Alexander Greene,Fresh Produce,Produce Clerk,Associate,28118.93
EMP004392,3.710555555555556,7.302777777777777,1.3555277777777777,0,36,71.93,Steven Knight,Logistics/Warehousing,Stock Clerk,Entry,10965.08
EMP002454,3.661388888888889,7.555555555555555,1.3307777777777778,0,36,71.92,Matthew Jones,Store Operations,Sales Associate,Associate,32167.32
EMP005620,3.6994444444444445,7.3583333333333325,1.349638888888889,0,36,71.92,Bethany Liu,Fresh Produce,Produce Assistant,Entry,23924.93
EMP001831,3.716111111111111,7.2749999999999995,1.3578333333333332,0,36,71.92,Tiffany Anderson,Store Operations,Cashier,Entry,31799.7
EMP003533,3.734722222222222,7.172222222222222,1.3673888888888888,0,36,71.91,James Chapman,Logistics/Warehousing,Stock Clerk,Entry,25262.54
EMP007390,3.6713888888888886,7.497222222222222,1.3360277777777778,0,36,71.9,Elizabeth Green,Customer Service,Customer Service Associate,Associate,33085.7
EMP001128,3.6725000000000003,7.48888888888889,1.3367222222222221,0,36,71.9,Tracy Chavez,Store Operations,Senior Sales Associate,Senior_Associate,41126.8
EMP002950,3.676388888888889,7.469444444444444,1.3385,0,36,71.9,Michael Price,Store Operations,Cashier,Entry,31329.25
EMP003902,3.740833333333333,7.138888888888889,1.3704444444444444,0,36,71.9,Danielle Griffin,Logistics/Warehousing,Stock Clerk,Entry,25790.4
EMP001576,3.744444444444445,7.1194444444444445,1.37225,0,36,71.9,Sara Evans,Store Operations,Sales Associate,Associate,29148.57
EMP007356,3.7475,7.102777777777778,1.3735555555555556,0,36,71.89,Jessica White,Customer Service,Customer Service Assistant,Entry,29604.65
EMP004053,3.735833333333334,7.163888888888888,1.3675555555555556,0,36,71.89,Dr. Isabel Smith PhD,Logistics/Warehousing,Stock Clerk,Entry,33256.01
EMP005538,3.67,7.5,1.3351388888888889,0,36,71.89,Leslie Diaz,Fresh Produce,Produce Assistant,Entry,30771.28
EMP005351,3.7624999999999997,7.022222222222222,1.3813055555555556,1,36,71.89,Jose Collins,Fresh Produce,Produce Supervisor,Supervisor,55196.89
EMP004972,3.6669444444444443,7.51111111111111,1.3339722222222223,0,36,71.88,Lori Holland,Fresh Produce,Produce Clerk,Associate,38775.46
EMP006668,3.706111111111111,7.313888888888889,1.3524444444444446,0,36,71.88,Jason Smith,HR,HR Assistant,Entry,29444.42
EMP000376,3.7205555555555554,7.236111111111111,1.3601944444444445,0,36,71.88,Gregory Ponce,Store Operations,Sales Associate,Associate,31827.71
EMP001029,3.7302777777777774,7.186111111111111,1.365,0,36,71.88,Julie Delacruz,Store Operations,Cashier,Entry,10076.4
EMP006687,3.697777777777778,7.352777777777778,1.3491388888888889,0,36,71.88,Yolanda Martin,HR,Senior HR Specialist,Senior_Associate,24353.91
EMP006531,3.748888888888889,7.091666666666667,1.3743888888888889,0,36,71.88,Marilyn Henry,HR,HR Associate,Associate,34655.45
EMP005122,3.724444444444445,7.213888888888889,1.3621666666666665,0,36,71.87,Nancy Lee,Fresh Produce,Produce Assistant,Entry,31246.42
EMP006158,3.6852777777777774,7.413888888888888,1.3428055555555556,0,36,71.87,Nicholas Little,Meat/Fish & Bakery,Food Prep Worker,Entry,17539.98
EMP001543,3.748611111111111,7.086111111111111,1.3744166666666666,0,36,71.86,Logan Newton,Store Operations,Sales Associate,Associate,34807.75
EMP004721,3.6611111111111114,7.536111111111111,1.331027777777778,0,36,71.86,Jesse Poole,Fresh Produce,Produce Clerk,Associate,32140.2
EMP006061,3.7163888888888885,7.25,1.3585277777777778,0,36,71.86,Suzanne Williams,Meat/Fish & Bakery,Butcher,Associate,32842.24
EMP001760,3.7175000000000002,7.247222222222222,1.3587222222222222,0,36,71.86,Joe Miranda,Store Operations,Cashier,Entry,27479.59
EMP004376,3.7011111111111115,7.327777777777778,1.3507500000000001,0,36,71.85,Nathaniel Walter,Logistics/Warehousing,Warehouse Worker,Associate,33799.53
EMP005246,3.639166666666666,7.647222222222222,1.3195555555555556,0,36,71.85,Leslie Moody,Fresh Produce,Produce Assistant,Entry,27820.7
EMP005473,3.701388888888889,7.327777777777778,1.3504166666666668,0,36,71.85,Cynthia Taylor,Fresh Produce,Produce Assistant,Entry,22609.06
EMP006713,3.717777777777778,7.23888888888889,1.359138888888889,0,36,71.85,Michael Santos,HR,HR Associate,Associate,14602.72
EMP004940,3.723055555555556,7.213888888888889,1.3618611111111112,0,36,71.85,Samantha Garcia,Fresh Produce,Produce Assistant,Entry,18070.84
EMP003193,3.701388888888889,7.327777777777778,1.3506944444444444,0,36,71.85,Thomas Brewer,Logistics/Warehousing,Stock Clerk,Entry,18916.89
EMP002136,3.696111111111111,7.3500000000000005,1.3478611111111112,0,36,71.84,Martha Martinez,Store Operations,Cashier,Entry,30902.58
EMP005371,3.748888888888889,7.074999999999999,1.3743333333333334,0,36,71.83,Rebecca Perez,Fresh Produce,Produce Clerk,Associate,19568.51
EMP004446,3.688888888888889,7.383333333333334,1.3445555555555555,0,36,71.83,James Smith,Logistics/Warehousing,Stock Clerk,Entry,12712.88
EMP006717,3.717777777777778,7.2333333333333325,1.358888888888889,0,36,71.83,Derek Coleman,HR,HR Assistant,Entry,13736.04
EMP003763,3.711666666666667,7.263888888888889,1.3559722222222221,0,36,71.82,Sarah Miller,Logistics/Warehousing,Warehouse Worker,Associate,34377.46
EMP001921,3.775555555555555,6.933333333333334,1.3874444444444445,0,36,71.82,Joseph Mayer,Store Operations,Sales Associate,Associate,36347.42
EMP006564,3.738611111111111,7.122222222222222,1.369388888888889,0,36,71.82,Elizabeth Rowland,HR,HR Assistant,Entry,16661.62
EMP000846,3.708611111111111,7.277777777777778,1.3544166666666666,0,36,71.82,Ryan Murphy,Store Operations,Cashier,Entry,26146.24
EMP000859,3.6969444444444446,7.338888888888889,1.3484722222222223,0,36,71.82,William Miller,Store Operations,Cashier,Entry,27648.41
EMP000981,3.7411111111111115,7.105555555555556,1.3706944444444444,0,36,71.81,Douglas Vasquez,Store Operations,Sales Associate,Associate,32010.93
EMP001017,3.6694444444444443,7.4750000000000005,1.3345277777777778,0,36,71.8,Yolanda Green,Store Operations,Senior Sales Associate,Senior_Associate,37708.63
EMP003745,3.660833333333333,7.519444444444444,1.3302222222222222,0,36,71.8,Jennifer Hernandez,Logistics/Warehousing,Stock Clerk,Entry,22068.78
EMP002134,3.726944444444445,7.175000000000001,1.3636666666666666,0,36,71.8,Ann Phelps,Store Operations,Cashier,Entry,27274.0
EMP002815,3.7750000000000004,6.922222222222222,1.387361111111111,0,36,71.78,Derrick Perkins,Store Operations,Cashier,Entry,27650.85
EMP003928,3.6786111111111115,7.422222222222222,1.3392777777777778,0,36,71.78,Juan Carroll,Logistics/Warehousing,Stock Clerk,Entry,28595.06
EMP004387,3.7152777777777777,7.230555555555556,1.357611111111111,0,36,71.78,Karen Hughes,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,49396.87
EMP006861,3.7122222222222225,7.247222222222222,1.3562777777777777,0,36,71.78,Patricia Atkinson,Finance,Finance Assistant,Entry,22719.07
EMP006904,3.6544444444444446,7.541666666666667,1.3274444444444446,0,36,71.77,Wesley Reyes,Finance,Finance Associate,Associate,21432.26
EMP002615,3.736666666666667,7.116666666666666,1.3681666666666665,0,36,71.77,Jamie Love,Store Operations,Sales Associate,Associate,31795.24
EMP000586,3.661944444444445,7.502777777777778,1.330861111111111,0,36,71.77,Zachary Michael,Store Operations,Sales Associate,Associate,12352.7
EMP005126,3.7077777777777774,7.26111111111111,1.3540277777777776,0,36,71.76,Anthony Hernandez,Fresh Produce,Produce Assistant,Entry,16862.18
EMP002538,3.657777777777778,7.519444444444444,1.3289722222222222,0,36,71.76,Jennifer Jackson,Store Operations,Sales Associate,Associate,17828.52
EMP002528,3.7169444444444446,7.216666666666667,1.3581944444444445,0,36,71.76,Lisa James,Store Operations,Sales Associate,Associate,39489.38
EMP002037,3.6938888888888886,7.330555555555555,1.3472777777777778,0,36,71.75,Jack Sandoval,Store Operations,Cashier,Entry,13884.57
EMP005310,3.7183333333333337,7.205555555555555,1.3593055555555555,0,36,71.75,Anthony Washington,Fresh Produce,Produce Assistant,Entry,30939.34
EMP004470,3.711111111111111,7.241666666666666,1.3557777777777777,0,36,71.75,Michael Nelson,Logistics/Warehousing,Warehouse Supervisor,Supervisor,57832.83
EMP000673,3.6569444444444446,7.522222222222222,1.3285,0,36,71.75,Willie Henry,Store Operations,Sales Associate,Associate,28962.8
EMP004065,3.7094444444444443,7.247222222222222,1.3548055555555556,0,36,71.74,Elizabeth Wall,Logistics/Warehousing,Stock Clerk,Entry,30655.62
EMP006798,3.6872222222222226,7.36388888888889,1.3435,0,36,71.74,Clayton Blankenship,Finance,Finance Assistant,Entry,25128.45
EMP005274,3.754166666666667,7.013888888888889,1.3768333333333334,0,36,71.73,Nicole Hardy,Fresh Produce,Produce Assistant,Entry,29800.48
EMP003775,3.731111111111111,7.1305555555555555,1.3659166666666667,0,36,71.73,Spencer Camacho,Logistics/Warehousing,Stock Clerk,Entry,28586.61
EMP003590,3.7072222222222226,7.25,1.3538333333333332,0,36,71.72,Linda Howard,Logistics/Warehousing,Stock Clerk,Entry,23964.19
EMP005862,3.723055555555556,7.166666666666667,1.3613888888888888,0,36,71.71,David Hayes,Meat/Fish & Bakery,Butcher,Associate,34216.18
EMP006209,3.7180555555555554,7.194444444444445,1.3590555555555557,0,36,71.71,Jay Peck,Meat/Fish & Bakery,Food Prep Worker,Entry,28624.86
EMP002807,3.7075,7.247222222222222,1.3537222222222223,0,36,71.71,Miranda Ortiz,Store Operations,Cashier,Entry,29573.1
EMP001749,3.754722222222222,7.0055555555555555,1.3768888888888888,0,36,71.71,Jeremy Mosley,Store Operations,Cashier,Entry,17761.74
EMP000183,3.658333333333333,7.5,1.32925,0,36,71.71,Christopher Parker,Store Operations,Sales Associate,Associate,39096.32
EMP000117,3.7216666666666662,7.166666666666667,1.3611111111111112,0,36,71.69,Alyssa Long,Store Operations,Cashier,Entry,30036.72
EMP004404,3.6950000000000003,7.308333333333334,1.3471666666666666,0,36,71.69,Kevin Greene,Logistics/Warehousing,Stock Clerk,Entry,25581.4
EMP004303,3.6894444444444443,7.333333333333333,1.3447777777777778,0,36,71.69,Wesley Henry,Logistics/Warehousing,Stock Clerk,Entry,17730.8
EMP001090,3.733055555555555,7.105555555555556,1.3665833333333335,1,36,71.68,Ernest Bush,Store Operations,Cashier,Entry,24316.72
EMP006846,3.682777777777778,7.366666666666666,1.3412499999999998,0,36,71.68,Richard Case,Finance,Finance Assistant,Entry,14361.74
EMP005725,3.7047222222222222,7.252777777777778,1.3524444444444446,0,36,71.68,Nathan Burke,Meat/Fish & Bakery,Butcher,Associate,29563.85
EMP005158,3.674722222222222,7.408333333333333,1.3373055555555555,0,36,71.68,Kyle Brown,Fresh Produce,Produce Assistant,Entry,29564.51
EMP002265,3.6830555555555557,7.3583333333333325,1.3413611111111112,0,36,71.66,Gregory Harrell,Store Operations,Sales Associate,Associate,35285.07
EMP001517,3.736111111111111,7.083333333333333,1.36825,0,36,71.66,Crystal Allen,Store Operations,Sales Associate,Associate,35769.7
EMP001157,3.7380555555555555,7.072222222222222,1.3689722222222223,0,36,71.66,Justin Anderson,Store Operations,Cashier,Entry,23586.05
EMP007309,3.7047222222222222,7.2444444444444445,1.3522222222222222,0,36,71.65,Cameron Torres,Marketing,Marketing Assistant,Entry,29892.91
EMP006494,3.7477777777777774,7.019444444444444,1.3738333333333332,0,36,71.65,Robert Fischer,Meat/Fish & Bakery,Food Prep Worker,Entry,14506.2
EMP003853,3.739166666666667,7.061111111111111,1.3699722222222224,0,36,71.65,Lisa Bridges,Logistics/Warehousing,Stock Clerk,Entry,28127.96
EMP005476,3.67,7.413888888888888,1.3357222222222223,0,36,71.64,Mr. Gregory Hart,Fresh Produce,Produce Assistant,Entry,26091.83
EMP003734,3.7205555555555554,7.155555555555556,1.3605,0,36,71.64,James Morris,Logistics/Warehousing,Warehouse Worker,Associate,20410.93
EMP004904,3.6599999999999997,7.469444444444444,1.3301944444444445,0,36,71.64,Matthew Miller,Fresh Produce,Produce Assistant,Entry,25076.79
EMP004767,3.6500000000000004,7.519444444444444,1.3247777777777778,0,36,71.63,Lisa Buchanan,Fresh Produce,Produce Assistant,Entry,18345.18
EMP003641,3.700277777777778,7.258333333333334,1.35025,0,36,71.63,Brenda Harvey,Logistics/Warehousing,Warehouse Worker,Associate,30857.76
EMP002050,3.773888888888889,6.877777777777777,1.3870833333333334,0,36,71.63,Heidi Baldwin,Store Operations,Cashier,Entry,13690.35
EMP003436,3.6780555555555554,7.3694444444444445,1.3389444444444445,0,36,71.62,Chris Morris,Logistics/Warehousing,Warehouse Worker,Associate,32670.77
EMP004614,3.7430555555555554,7.036111111111111,1.3713888888888888,0,36,71.62,James Hernandez,Fresh Produce,Senior Produce Clerk,Senior_Associate,36635.2
EMP001143,3.7505555555555556,6.988888888888889,1.3753055555555556,0,36,71.6,Paul Johnson,Store Operations,Cashier,Entry,28780.16
EMP007417,3.6794444444444445,7.355555555555556,1.3395833333333333,0,36,71.6,Eric Jones Jr.,Customer Service,Customer Service Associate,Associate,18994.28
EMP005343,3.688888888888889,7.308333333333334,1.3441944444444445,0,36,71.6,Zachary Ortiz,Fresh Produce,Produce Assistant,Entry,22913.26
EMP005886,3.691111111111111,7.294444444444445,1.3449722222222222,0,36,71.59,Amy Ramirez,Meat/Fish & Bakery,Food Prep Worker,Entry,26858.86
EMP006339,3.6494444444444443,7.508333333333334,1.324638888888889,0,36,71.59,Tonya Parker,Meat/Fish & Bakery,Food Prep Worker,Entry,26607.12
EMP006814,3.7394444444444446,7.041666666666667,1.3696944444444443,0,36,71.59,Reginald Cordova,Finance,Finance Assistant,Entry,17973.27
EMP004859,3.678333333333333,7.352777777777778,1.3394166666666667,0,36,71.58,Kyle Armstrong,Fresh Produce,Produce Assistant,Entry,31176.47
EMP006190,3.7047222222222222,7.219444444444444,1.3523611111111111,0,36,71.58,Tyler Cole,Meat/Fish & Bakery,Food Prep Worker,Entry,23456.29
EMP004216,3.771111111111111,6.877777777777777,1.3849722222222223,0,36,71.58,Meagan Smith,Logistics/Warehousing,Stock Clerk,Entry,30200.68
EMP004043,3.6669444444444443,7.405555555555556,1.33375,0,36,71.56,James Hart,Logistics/Warehousing,Stock Clerk,Entry,26676.81
EMP004943,3.705,7.211111111111112,1.352611111111111,0,36,71.56,Nicholas Obrien II,Fresh Produce,Produce Clerk,Associate,38181.66
EMP004777,3.7127777777777777,7.169444444444445,1.3565555555555555,0,36,71.56,Austin Horton,Fresh Produce,Produce Assistant,Entry,13203.59
EMP004676,3.6938888888888886,7.2666666666666675,1.3473055555555555,1,36,71.56,Tyler Velazquez,Fresh Produce,Senior Produce Clerk,Senior_Associate,48295.71
EMP003076,3.743888888888889,7.011111111111111,1.3719166666666665,0,36,71.56,Adam Robinson,Logistics/Warehousing,Warehouse Worker,Associate,38393.15
EMP004211,3.703888888888889,7.213888888888889,1.3521111111111113,0,36,71.55,Debbie Allen,Logistics/Warehousing,Stock Clerk,Entry,23054.83
EMP004881,3.7325,7.066666666666666,1.3660555555555556,0,36,71.55,Robert Mitchell,Fresh Produce,Produce Assistant,Entry,24040.88
EMP004142,3.705833333333333,7.202777777777778,1.3528611111111113,0,36,71.55,Anita Chapman,Logistics/Warehousing,Stock Clerk,Entry,14007.46
EMP005985,3.6913888888888886,7.277777777777778,1.345361111111111,0,36,71.54,Ashley Dunn,Meat/Fish & Bakery,Butcher,Associate,29716.74
EMP004650,3.7127777777777777,7.163888888888888,1.3563333333333334,0,36,71.54,Melinda Anderson,Fresh Produce,Produce Assistant,Entry,14213.15
EMP001156,3.7075,7.191666666666666,1.3538333333333332,0,36,71.54,Jose Bennett,Store Operations,Cashier,Entry,29527.17
EMP001477,3.657222222222222,7.449999999999999,1.3285555555555557,0,36,71.54,Dylan Foster,Store Operations,Sales Associate,Associate,37694.15
EMP004779,3.7122222222222216,7.163888888888888,1.3564444444444446,0,36,71.54,Maureen Cross,Fresh Produce,Produce Clerk,Associate,30893.98
EMP002177,3.6958333333333337,7.252777777777778,1.3477222222222223,0,36,71.54,Donna Freeman,Store Operations,Sales Associate,Associate,31351.31
EMP000992,3.6624999999999996,7.419444444444445,1.3313611111111112,0,36,71.53,Michele Hill,Store Operations,Cashier,Entry,28946.96
EMP002604,3.676666666666667,7.347222222222222,1.3385833333333332,0,36,71.53,Michael Dunn,Store Operations,Senior Sales Associate,Senior_Associate,39763.8
EMP003410,3.6416666666666666,7.527777777777778,1.3208611111111113,1,36,71.53,Amanda Smith,Logistics/Warehousing,Stock Clerk,Entry,22403.51
EMP004465,3.6675,7.388888888888889,1.334,0,36,71.52,Matthew Hamilton,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,45131.84
EMP001665,3.7047222222222222,7.197222222222223,1.3525833333333332,0,36,71.52,Stephanie Fields,Store Operations,Cashier,Entry,31921.58
EMP007102,3.7408333333333337,7.011111111111111,1.3705833333333333,0,36,71.52,Dr. George Hernandez,IT,IT Assistant,Entry,26415.39
EMP006459,3.6883333333333335,7.283333333333333,1.3445277777777778,0,36,71.52,Paul Rich,Meat/Fish & Bakery,Butcher,Associate,17095.79
EMP006238,3.6830555555555557,7.308333333333334,1.3418055555555555,0,36,71.52,Carolyn Kane,Meat/Fish & Bakery,Butcher,Associate,35808.69
EMP003005,3.7180555555555554,7.133333333333334,1.3585555555555555,1,36,71.52,Lori Little,Logistics/Warehousing,Stock Clerk,Entry,11086.98
EMP007100,3.710555555555556,7.166666666666667,1.3550555555555555,0,36,71.51,Samantha Alvarez,IT,IT Assistant,Entry,18538.49
EMP005094,3.717777777777778,7.127777777777778,1.359,0,36,71.51,Robert Hampton,Fresh Produce,Produce Clerk,Associate,29415.67
EMP000454,3.6494444444444443,7.477777777777778,1.3248055555555556,0,36,71.5,Zachary Mitchell,Store Operations,Cashier,Entry,31063.54
EMP003183,3.683333333333333,7.305555555555555,1.3414166666666665,0,36,71.5,Justin Smith,Logistics/Warehousing,Stock Clerk,Entry,25098.07
EMP001833,3.723333333333333,7.091666666666667,1.3619444444444444,0,36,71.49,Eric Warner,Store Operations,Cashier,Entry,27824.23
EMP000042,3.6999999999999997,7.213888888888889,1.34975,0,36,71.49,Brian Rodriguez,Store Operations,Sales Associate,Associate,33942.12
EMP003680,3.704444444444444,7.188888888888889,1.3523888888888889,0,36,71.49,Jennifer Montgomery MD,Logistics/Warehousing,Stock Clerk,Entry,25920.94
EMP006067,3.724444444444445,7.083333333333333,1.3620277777777778,0,36,71.48,Jeffrey Weaver,Meat/Fish & Bakery,Butcher,Associate,33837.79
EMP005993,3.6938888888888886,7.241666666666666,1.3469722222222222,0,36,71.48,Taylor Tran,Meat/Fish & Bakery,Food Prep Worker,Entry,15957.38
EMP002161,3.706111111111111,7.177777777777777,1.3530555555555557,0,36,71.48,John Holt,Store Operations,Cashier,Entry,28511.48
EMP004131,3.7550000000000003,6.927777777777778,1.3772222222222221,0,36,71.48,Charles Weaver,Logistics/Warehousing,Warehouse Worker,Associate,31263.45
EMP004807,3.67,7.361111111111111,1.3350277777777777,0,36,71.47,Darius Khan,Fresh Produce,Produce Clerk,Associate,17360.57
EMP005685,3.7680555555555557,6.852777777777778,1.384277777777778,0,36,71.47,Catherine Castaneda,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,37163.6
EMP004572,3.7508333333333335,6.944444444444445,1.375361111111111,1,36,71.47,Margaret Torres,Fresh Produce,Produce Clerk,Associate,36098.72
EMP006757,3.6774999999999998,7.324999999999999,1.3385,0,36,71.47,Lawrence Martin,Finance,Finance Associate,Associate,22825.42
